"Missing Values Imputation - KNN","Missing values existing in Datasets 8a: SFPMPQN, 8b: SFPMPQN+BATCH and 8c: SFPMPQN+BATCH+CLEAN were imputed by using K-nearest neighbour method [1].</p>Ref: </br>[1] Hrydziuszko O and Viant MR. Missing values in mass spectrometry based metabolomics: an undervalued step in the data processing pipeline. Metabolomics. June 2012, Volume 8, Issue 1 Supplement, pp 161-174.","MTBLS79"
"Glog Transformation","Datasets 9a: SFPMPQN+KNN, 9b: SFPMPQN+BATCH+KNN and 9c: SFPMPQN+BATCH+CLEAN+KNN were subject to a generalised logarithm transformation to minimise analytical variance across the peaks in preparation for multivariate statistical analysis [1].</p>Ref: </br>[1] Parsons HM, Ludwig C, Günther UL, Viant MR. Improved classification accuracy in 1- and 2-dimensional NMR metabolomics data using the variance stabilising generalised logarithm transformation. BMC Bioinformatics. 2007 Jul 2;8:234. PMID: 17605789","MTBLS79"
"Averaging of transients","Transients are the recorded output measured by the mass spectrometer and contain information on the signal intensity for individual scans in the time domain.  For each analysis, custom written Matlab code [1] was used to collate and average the multiple individual transient files for each of the seven SIM windows and collate it with some important parameters for later processing.  The result is a single .mat file for each SIM window for each analysis (i.e. 7 .mat files per replicate, 3 replicates per sample, 21 files per sample).</p>Ref: </br>[1] Southam AD, Payne TG, Cooper HJ, Arvanitis TN, Viant MR. Dynamic range and mass accuracy of wide-scan direct infusion nanoelectrospray fourier transform ion cyclotron resonance mass spectrometry-based metabolomics increased by the spectral stitching method. Anal Chem. 2007 Jun 15;79(12):4595-602. PMID: 17511421","MTBLS79"
"Sample collection","The diploid Saccharomyces cerevisiae strain FY1679 were grown in fermenters, essentially as described before [1]. A set of chemostat cultures under C-, N-, P- and S-limiting conditions were established at a series of dilution rates (0.07, 0.10, 0.20 /h). Cultures were fed with a defined mineral medium limiting growth by carbon, nitrogen, phosphorus, or sulphur, all other nutritional requirements were in excess at a constant residual concentration. Glucose and vitamins were added to the medium after separate sterilization. Glucose was heat-sterilized at 120 °C. Vitamins were prepared and sterilized by filtration through 0.2 µm filters (Sartopore®2, Sartorius, UK). Chemostat cultivation was performed in 2-litre fermenters (FT Applikon Ltd., UK) with a working volume of 1.0 l, a temperature of 30 °C and a stirrer speed of 750 rpm. The culture pH was maintained at 5.0 by automatic addition of 2 M NaOH or HCl as required, via an Applikon ADI-1030 biocontroller. Aerobic cultivation was performed by maintaining an air flow of 1.0 l/min. The dissolved oxygen concentration in all chemostat cultures, as measured with an Ingold polarographic oxygen electrode, was above 50% of saturation. To avoid loss of volatile metabolites, the off-gas condenser was cooled to 4 °C, connected to a cryostat. Off-gas oxygen and carbon dioxide levels were monitored with a Tandem gas analyser (Magellan Instruments, UK). Steady state conditions were deemed established once biomass levels (absorbance and dry weight measurements), dissolved oxygen, and off-gas fractions remained constant over three residence times (three volume changes). For the rapamycin study, a batch culture growing at mid-exponential phase in minimal medium was established under the same cultivation conditions as for chemostat experiments. This was divided into two flasks. Rapamycin (200 ng/ml) was added to one half, and the vehicle added to the other, as the control. Samples were taken at 0, 1, 2 and 4 hrs after the treatment.</p>Ref:</br>[1] Baganz F1, Hayes A, Marren D, Gardner DC, Oliver SG. Suitability of replacement markers for functional analysis studies in Saccharomyces cerevisiae. Yeast. 1997 Dec;13(16):1563-73. PMID:9509575</br>","MTBLS8"
"Extraction","Sampling, quenching, and efficient extraction for endo- and exometabolome analyses of hundreds of intra- and extracellular metabolites, including the main glycolytic intermediates, nucleotides, pyridine nucleotides, and organic acids (for example, pyruvate, citrate, and succinate) were carried out as described previously [1]. Direct quenching of the culture was performed by fast sampling of a volume of culture equivalent to 30 mg dry weight; extracts and culture supernatants were stored at -80 °C. Samples were prepared for MS immediately before the analysis was carried out.</p>Ref:</br>[1] Castrillo JI, Hayes A, Mohammed S, Gaskell SJ, Oliver SG. An optimized protocol for metabolome analysis in yeast using direct infusion electrospray mass spectrometry. Phytochemistry. 2003 Mar;62(6):929-37.</br>","MTBLS8"
"Chromatography","Two different sample types were analyzed, endometabolome and exometabolome. Endometabolome samples (typically 1000 µl) were spiked with 4 µl internal standard solution (2.22 mg/ml [²H2]malonic acid, 1.92 mg/ml [²H5]glycine and 0.61 mg/ml [¹³C6]glucose dissolved in water) and lyophilized using a Speedvac concentrator vacuum system SPD111V connected to a Micromodulyo Freeze Dryer (ThermoLife Sciences, Basingstoke, UK). Exometabolome samples (200 µl) were spiked with 20 µl internal standard solution and lyophilized as previously described. Dried samples were derivatized as follows; 100 µl of 20 mg/ml O-methylhydroxylamine solution was added and heated at 40 °C for 90 minutes followed by addition of 100 µl N-acetyl-N-(trimethylsilyl)-trifluoroacetamide and heating at 40 °C for 120 mins. The final solution was spiked with 20 µl retention index solution (0.6 mg/ml n-decane, n-dodecane, n-pentadecane, n-nonadecane, n-docosane dissolved in hexane).</p>Chromatography was carried out on Agilent 6890 gas chromatograph using the manufacturer's software (ChromaTOF version 2.12) and a DB-50 GC column (Supelco, Gillingham, UK; 30 m x 0.25 mm x 0.25 µm film thickness).","MTBLS8"
"Mass spectrometry","The sample was injected (1 µl) split ratio of 1 in 3 into a Agilent 6890 GC equipped with DB-50 GC column (injector temperature = 270 °C, helium carrier gas flow rate = 1 ml/min). The initial column temperature was 70 °C; this was held for 2 mins and then increased by 24 °C/min to 280 °C and hold for 5 mins. The column effluent was introduced into a LECO Pegasus III time-of-flight mass spectrometer (LECO, St Joseph, MI) with transfer line temperature = 250 °C, ion source temperature = 230 °C). The TOF mass spectrometer can collect spectra at up to 500 Hz and mass range of 30–500 m/z. In the ChromaTOF software the S/N threshold was set at 10, baseline offset at 1.0, data points for averaging at 7, and peak width at 2.5.","MTBLS8"
"Data transformation","In the ChromaTOF software the S/N threshold was set at 10, baseline offset at 1.0, data points for averaging at 7, and peak width at 2.5. Initial processing of raw data was undertaken using LECO ChromaTOF v2.12 software to construct a data matrix (metabolite peak versus sample number) using response ratios (peak area metabolite/peak area [²H2]malonic acid) to calculate the relative amount of each metabolite in each sample. For each metabolite peak for each set of three biological replicates, the CV was calculated as follows: %CV = (standard deviation/mean) × 100. The mean CV for replicate analytical analyses (n = 3) was 24.6% for all analyses undertaken, with 62% of these analyses having a CV less than 20% and 38.04% having one less than 10%. Although this shows precision to be less robust than for targeted analyses, this is appropriate in metabolic profiling, where many hundreds of metabolites are detected in short analysis times.","MTBLS8"
"Metabolite identification","Metabolite peaks were initially identified by searches on a commercially available mass spectral library [NIST/EPA/NIH (02)] (US National Institute of Standards and Technology, the Environmental Protection Agency and the National Institutes of Health; 2002) and libraries prepared by one of us (W.B.D.). For a peak to be identified required a similarity and reverse match score of greater than 700. Metabolite identification was confirmed by the analysis of pure chemical standards in identical conditions to the sample analysis. Identification was confirmed if the retention time (±5 secs) and mass spectra (similarity and reverse matches greater than 750) of metabolite peak in sample and standard were equivalent.","MTBLS8"
"Sample collection","Samples of hepatocytes isolated from individual mice were re-suspended in disruption buffer (20 mM potassium phosphate pH 7.4, 250 mM sucrose, 1 mM EDTA, 1 mM PMSF) and kept for 15 min on ice. The cells were lysed by nitrogen cavitation at 800 psi for 10 min using nitrogen bomb and the resulting homogenate was transferred to a 50 ml Greiner-tube and centrifuged at 1000 x g (Beckman CS-6R rotor) for 5 min at 4 °C to remove cell debris. The supernatant obtained was transferred to an SW41 ultracentrifuge tube and overlaid with buffer containing 50 mM potassium phosphate pH 7.4, 100 mM KCl, 1 mM EDTA, 1 mM PMSF. The centrifugation was carried out at 100,000 x g in a Beckman ultracentrifuge (SW41 rotor, Beckman Coulter, Brea, CA, USA) for 1 h at 4 °C; lipid droplets (LD) floated in a white band at the top of the tube. Floating LD were collected into another SW41 tube and overlaid with the same buffer and centrifuged at same speed in the Beckman ultracentrifuge (SW41 rotor) for 1 h at 4 °C, in order to avoid cytosol contamination. Re-floating LD were collected and used in all further experiments.","MTBLS81"
